Image,Path,Class,Target
000000058522.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000058522.jpg,fake,0
000000058531.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000058531.jpg,fake,0
000000058708.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000058708.jpg,fake,0
000000058838.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000058838.jpg,fake,0
000000059738.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000059738.jpg,fake,0
000000059949.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000059949.jpg,fake,0
000000060639.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000060639.jpg,fake,0
000000060677.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000060677.jpg,fake,0
000000060856.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000060856.jpg,fake,0
000000060859.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000060859.jpg,fake,0
000000061308.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000061308.jpg,fake,0
000000061697.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000061697.jpg,fake,0
000000062151.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000062151.jpg,fake,0
000000062295.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000062295.jpg,fake,0
000000062531.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000062531.jpg,fake,0
000000062540.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000062540.jpg,fake,0
000000062558.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000062558.jpg,fake,0
000000062819.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000062819.jpg,fake,0
000000063378.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000063378.jpg,fake,0
000000063865.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000063865.jpg,fake,0
000000063890.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000063890.jpg,fake,0
000000063893.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000063893.jpg,fake,0
000000064086.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064086.jpg,fake,0
000000064141.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064141.jpg,fake,0
000000064310.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064310.jpg,fake,0
000000064341.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064341.jpg,fake,0
000000064440.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064440.jpg,fake,0
000000064537.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064537.jpg,fake,0
000000064684.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064684.jpg,fake,0
000000064693.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064693.jpg,fake,0
000000064796.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064796.jpg,fake,0
000000064809.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064809.jpg,fake,0
000000064933.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000064933.jpg,fake,0
000000065124.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000065124.jpg,fake,0
000000065197.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000065197.jpg,fake,0
000000065208.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000065208.jpg,fake,0
000000065490.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000065490.jpg,fake,0
000000066508.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000066508.jpg,fake,0
000000066652.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000066652.jpg,fake,0
000000066707.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000066707.jpg,fake,0
000000066821.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000066821.jpg,fake,0
000000066831.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000066831.jpg,fake,0
000000066930.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000066930.jpg,fake,0
000000067004.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067004.jpg,fake,0
000000067084.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067084.jpg,fake,0
000000067090.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067090.jpg,fake,0
000000067164.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067164.jpg,fake,0
000000067420.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067420.jpg,fake,0
000000067455.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067455.jpg,fake,0
000000067726.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067726.jpg,fake,0
000000067729.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067729.jpg,fake,0
000000067832.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067832.jpg,fake,0
000000067969.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000067969.jpg,fake,0
000000068063.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000068063.jpg,fake,0
000000068211.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000068211.jpg,fake,0
000000068340.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000068340.jpg,fake,0
000000068403.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000068403.jpg,fake,0
000000068637.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000068637.jpg,fake,0
000000068801.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000068801.jpg,fake,0
000000068812.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000068812.jpg,fake,0
000000069018.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000069018.jpg,fake,0
000000069049.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000069049.jpg,fake,0
000000069121.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000069121.jpg,fake,0
000000069182.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000069182.jpg,fake,0
000000069500.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000069500.jpg,fake,0
000000070296.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000070296.jpg,fake,0
000000070603.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000070603.jpg,fake,0
000000071090.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000071090.jpg,fake,0
000000071124.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000071124.jpg,fake,0
000000071838.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000071838.jpg,fake,0
000000072256.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000072256.jpg,fake,0
000000072601.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000072601.jpg,fake,0
000000072961.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000072961.jpg,fake,0
000000073196.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000073196.jpg,fake,0
000000073738.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000073738.jpg,fake,0
000000073832.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000073832.jpg,fake,0
000000073916.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000073916.jpg,fake,0
000000074120.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000074120.jpg,fake,0
000000074159.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000074159.jpg,fake,0
000000074403.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000074403.jpg,fake,0
000000074492.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000074492.jpg,fake,0
000000074743.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000074743.jpg,fake,0
000000075581.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000075581.jpg,fake,0
000000075591.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000075591.jpg,fake,0
000000075637.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000075637.jpg,fake,0
000000075982.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000075982.jpg,fake,0
000000076179.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000076179.jpg,fake,0
000000076292.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000076292.jpg,fake,0
000000076572.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000076572.jpg,fake,0
000000076740.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000076740.jpg,fake,0
000000076753.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000076753.jpg,fake,0
000000076776.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000076776.jpg,fake,0
000000077092.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000077092.jpg,fake,0
000000077383.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000077383.jpg,fake,0
000000078087.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000078087.jpg,fake,0
000000078707.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000078707.jpg,fake,0
000000078729.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000078729.jpg,fake,0
000000078750.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000078750.jpg,fake,0
000000078771.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000078771.jpg,fake,0
000000079076.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000079076.jpg,fake,0
000000079407.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000079407.jpg,fake,0
000000079869.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000079869.jpg,fake,0
000000080117.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000080117.jpg,fake,0
000000080231.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000080231.jpg,fake,0
000000080422.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000080422.jpg,fake,0
000000080471.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000080471.jpg,fake,0
000000080556.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000080556.jpg,fake,0
000000081000.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000081000.jpg,fake,0
000000081812.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000081812.jpg,fake,0
000000081903.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000081903.jpg,fake,0
000000082122.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000082122.jpg,fake,0
000000082300.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000082300.jpg,fake,0
000000082770.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000082770.jpg,fake,0
000000082981.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000082981.jpg,fake,0
000000083000.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000083000.jpg,fake,0
000000083260.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000083260.jpg,fake,0
000000083353.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000083353.jpg,fake,0
000000083557.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000083557.jpg,fake,0
000000083651.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000083651.jpg,fake,0
000000083769.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000083769.jpg,fake,0
000000083770.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000083770.jpg,fake,0
000000083844.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000083844.jpg,fake,0
000000084352.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000084352.jpg,fake,0
000000084383.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000084383.jpg,fake,0
000000084533.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000084533.jpg,fake,0
000000084602.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000084602.jpg,fake,0
000000084638.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000084638.jpg,fake,0
000000084757.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000084757.jpg,fake,0
000000084889.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000084889.jpg,fake,0
000000085481.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000085481.jpg,fake,0
000000085556.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000085556.jpg,fake,0
000000085623.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000085623.jpg,fake,0
000000085674.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000085674.jpg,fake,0
000000086136.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000086136.jpg,fake,0
000000086372.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000086372.jpg,fake,0
000000086393.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000086393.jpg,fake,0
000000087588.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000087588.jpg,fake,0
000000087612.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000087612.jpg,fake,0
000000087681.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000087681.jpg,fake,0
000000089150.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089150.jpg,fake,0
000000089228.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089228.jpg,fake,0
000000089253.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089253.jpg,fake,0
000000089407.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089407.jpg,fake,0
000000089515.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089515.jpg,fake,0
000000089541.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089541.jpg,fake,0
000000089598.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089598.jpg,fake,0
000000089707.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089707.jpg,fake,0
000000089835.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089835.jpg,fake,0
000000089924.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089924.jpg,fake,0
000000089943.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089943.jpg,fake,0
000000089999.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000089999.jpg,fake,0
000000090251.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000090251.jpg,fake,0
000000090490.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000090490.jpg,fake,0
000000090683.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000090683.jpg,fake,0
000000091195.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000091195.jpg,fake,0
000000091935.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000091935.jpg,fake,0
000000092478.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000092478.jpg,fake,0
000000092554.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000092554.jpg,fake,0
000000092710.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000092710.jpg,fake,0
000000092731.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000092731.jpg,fake,0
000000092795.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000092795.jpg,fake,0
000000093279.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000093279.jpg,fake,0
000000093893.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000093893.jpg,fake,0
000000094021.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000094021.jpg,fake,0
000000094121.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000094121.jpg,fake,0
000000094544.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000094544.jpg,fake,0
000000094716.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000094716.jpg,fake,0
000000095096.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000095096.jpg,fake,0
000000095132.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000095132.jpg,fake,0
000000095670.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000095670.jpg,fake,0
000000095737.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000095737.jpg,fake,0
000000095841.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000095841.jpg,fake,0
000000095959.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000095959.jpg,fake,0
000000096211.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000096211.jpg,fake,0
000000096490.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000096490.jpg,fake,0
000000096530.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000096530.jpg,fake,0
000000096557.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000096557.jpg,fake,0
000000096757.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000096757.jpg,fake,0
000000096984.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000096984.jpg,fake,0
000000097097.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000097097.jpg,fake,0
000000097156.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000097156.jpg,fake,0
000000097170.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000097170.jpg,fake,0
000000097507.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000097507.jpg,fake,0
000000097801.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000097801.jpg,fake,0
000000097809.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000097809.jpg,fake,0
000000098095.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000098095.jpg,fake,0
000000098127.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000098127.jpg,fake,0
000000098210.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000098210.jpg,fake,0
000000098480.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000098480.jpg,fake,0
000000098493.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000098493.jpg,fake,0
000000098717.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000098717.jpg,fake,0
000000098721.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000098721.jpg,fake,0
000000099165.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000099165.jpg,fake,0
000000099192.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000099192.jpg,fake,0
000000099415.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000099415.jpg,fake,0
000000099498.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000099498.jpg,fake,0
000000099753.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000099753.jpg,fake,0
000000099966.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000099966.jpg,fake,0
000000099997.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000099997.jpg,fake,0
000000100245.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000100245.jpg,fake,0
000000100329.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000100329.jpg,fake,0
000000100978.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000100978.jpg,fake,0
000000101031.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000101031.jpg,fake,0
000000101248.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000101248.jpg,fake,0
000000101265.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000101265.jpg,fake,0
000000101552.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000101552.jpg,fake,0
000000101720.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000101720.jpg,fake,0
000000101772.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000101772.jpg,fake,0
000000102071.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000102071.jpg,fake,0
000000102322.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000102322.jpg,fake,0
000000102473.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000102473.jpg,fake,0
000000102589.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000102589.jpg,fake,0
000000102841.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000102841.jpg,fake,0
000000103151.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000103151.jpg,fake,0
000000103297.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000103297.jpg,fake,0
000000103437.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000103437.jpg,fake,0
000000103978.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000103978.jpg,fake,0
000000104025.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000104025.jpg,fake,0
000000104221.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000104221.jpg,fake,0
000000104631.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000104631.jpg,fake,0
000000104827.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000104827.jpg,fake,0
000000105257.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000105257.jpg,fake,0
000000105750.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000105750.jpg,fake,0
000000105757.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000105757.jpg,fake,0
000000105762.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000105762.jpg,fake,0
000000106144.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000106144.jpg,fake,0
000000106850.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000106850.jpg,fake,0
000000106941.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000106941.jpg,fake,0
000000107097.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000107097.jpg,fake,0
000000107191.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000107191.jpg,fake,0
000000107216.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000107216.jpg,fake,0
000000107225.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000107225.jpg,fake,0
000000107853.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000107853.jpg,fake,0
000000107868.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000107868.jpg,fake,0
000000108274.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000108274.jpg,fake,0
000000108472.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000108472.jpg,fake,0
000000108897.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000108897.jpg,fake,0
000000109097.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000109097.jpg,fake,0
000000109218.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000109218.jpg,fake,0
000000109445.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000109445.jpg,fake,0
000000109797.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000109797.jpg,fake,0
000000109816.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000109816.jpg,fake,0
000000110023.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000110023.jpg,fake,0
000000110026.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000110026.jpg,fake,0
000000110203.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000110203.jpg,fake,0
000000110437.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000110437.jpg,fake,0
000000110447.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000110447.jpg,fake,0
000000110551.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000110551.jpg,fake,0
000000111048.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000111048.jpg,fake,0
000000111319.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000111319.jpg,fake,0
000000111548.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000111548.jpg,fake,0
000000111789.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000111789.jpg,fake,0
000000111819.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000111819.jpg,fake,0
000000111970.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000111970.jpg,fake,0
000000112122.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000112122.jpg,fake,0
000000112250.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000112250.jpg,fake,0
000000112495.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000112495.jpg,fake,0
000000112818.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000112818.jpg,fake,0
000000112860.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/FAKE\000000112860.jpg,fake,0
